transaction_id,date,product_id,customer_id,quantity,discount_pct,month,month_name,quarter,day_of_week,week_number,product_name,category,base_price,city,tier,age,join_year,revenue,revenue_capped
T02681,2023-03-02,P005,C0420,1,5.0,3,Mar,1,Thursday,9,Keyboard,Electronics,79.99,Houston,Bronze,68,2022,75.99,75.99
T02682,2023-12-31,P010,C0091,3,0.0,12,Dec,4,Sunday,52,Notebook,Stationery,9.99,Chicago,Bronze,24,2023,29.97,29.97
T02683,2023-12-13,P003,C0390,3,15.0,12,Dec,4,Wednesday,50,USB-C Hub,Electronics,49.99,Los Angeles,Silver,29,2019,127.47,127.47
T02684,2023-06-12,P008,C0419,1,10.0,6,Jun,2,Monday,24,Phone Stand,Accessories,19.99,Phoenix,Gold,46,2022,17.99,17.99
T02685,2023-12-17,P010,C0359,3,10.0,12,Dec,4,Sunday,50,Notebook,Stationery,9.99,New York,Bronze,37,2023,26.97,26.97
T02686,2023-05-23,P008,C0038,1,20.0,5,May,2,Tuesday,21,Phone Stand,Accessories,19.99,Phoenix,Bronze,34,2019,15.99,15.99
T02687,2023-09-10,P002,C0419,1,10.0,9,Sep,3,Sunday,36,Wireless Mouse,Electronics,29.99,Phoenix,Gold,46,2022,26.99,26.99
T02688,2023-09-26,P004,C0228,1,10.0,9,Sep,3,Tuesday,39,Monitor,Electronics,349.99,Los Angeles,Bronze,56,2020,314.99,314.99
T02689,2023-10-18,P010,C0202,3,20.0,10,Oct,4,Wednesday,42,Notebook,Stationery,9.99,Chicago,Bronze,24,2023,23.98,23.98
T02690,2023-07-06,P001,C0350,3,0.0,7,Jul,3,Thursday,27,Laptop,Electronics,999.99,Phoenix,Platinum,23,2023,2999.97,689.98
T02691,2023-10-31,P004,C0309,3,0.0,10,Oct,4,Tuesday,44,Monitor,Electronics,349.99,Phoenix,Gold,63,2018,1049.97,689.98
T02692,2023-10-18,P004,C0489,1,5.0,10,Oct,4,Wednesday,42,Monitor,Electronics,349.99,Houston,Gold,47,2022,332.49,332.49
T02693,2023-03-27,P010,C0254,2,0.0,3,Mar,1,Monday,13,Notebook,Stationery,9.99,Chicago,Bronze,35,2020,19.98,19.98
T02694,2023-06-15,P009,C0038,2,10.0,6,Jun,2,Thursday,24,Desk Lamp,Accessories,39.99,Phoenix,Bronze,34,2019,71.98,71.98
T02695,2023-04-24,P003,C0221,1,10.0,4,Apr,2,Monday,17,USB-C Hub,Electronics,49.99,Los Angeles,Bronze,48,2019,44.99,44.99
T02696,2023-12-22,P002,C0500,2,10.0,12,Dec,4,Friday,51,Wireless Mouse,Electronics,29.99,New York,Bronze,39,2023,53.98,53.98
T02697,2023-07-02,P009,C0187,1,20.0,7,Jul,3,Sunday,26,Desk Lamp,Accessories,39.99,Phoenix,Bronze,23,2023,31.99,31.99
T02698,2023-07-26,P009,C0043,1,0.0,7,Jul,3,Wednesday,30,Desk Lamp,Accessories,39.99,Houston,Gold,26,2022,39.99,39.99
T02699,2023-09-13,P001,C0359,1,10.0,9,Sep,3,Wednesday,37,Laptop,Electronics,999.99,New York,Bronze,37,2023,899.99,689.98
T02700,2023-08-23,P006,C0114,2,5.0,8,Aug,3,Wednesday,34,Webcam,Electronics,89.99,Chicago,Bronze,66,2021,170.98,170.98
T02701,2023-12-21,P010,C0260,1,0.0,12,Dec,4,Thursday,51,Notebook,Stationery,9.99,Los Angeles,Platinum,19,2021,9.99,9.99
T02702,2023-01-03,P008,C0005,1,0.0,1,Jan,1,Tuesday,1,Phone Stand,Accessories,19.99,Phoenix,Bronze,19,2021,19.99,19.99
T02703,2023-07-27,P003,C0068,1,15.0,7,Jul,3,Thursday,30,USB-C Hub,Electronics,49.99,Los Angeles,Platinum,55,2022,42.49,42.49
T02704,2023-07-16,P009,C0228,1,5.0,7,Jul,3,Sunday,28,Desk Lamp,Accessories,39.99,Los Angeles,Bronze,56,2020,37.99,37.99
T02705,2023-12-07,P002,C0123,1,10.0,12,Dec,4,Thursday,49,Wireless Mouse,Electronics,29.99,Phoenix,Gold,71,2022,26.99,26.99
T02706,2023-05-05,P006,C0173,1,5.0,5,May,2,Friday,18,Webcam,Electronics,89.99,Los Angeles,Gold,66,2018,85.49,85.49
T02707,2023-05-18,P001,C0336,2,0.0,5,May,2,Thursday,20,Laptop,Electronics,999.99,Los Angeles,Gold,71,2022,1999.98,689.98
T02708,2023-12-05,P007,C0153,1,0.0,12,Dec,4,Tuesday,49,Headphones,Audio,149.99,New York,Gold,56,2019,149.99,149.99
T02709,2023-01-25,P003,C0462,3,0.0,1,Jan,1,Wednesday,4,USB-C Hub,Electronics,49.99,Los Angeles,Silver,56,2022,149.97,149.97
T02710,2023-03-09,P007,C0267,2,20.0,3,Mar,1,Thursday,10,Headphones,Audio,149.99,Houston,Bronze,30,2020,239.98,239.98
T02711,2023-03-02,P004,C0157,1,0.0,3,Mar,1,Thursday,9,Monitor,Electronics,349.99,Houston,Gold,54,2022,349.99,349.99
T02712,2023-01-29,P009,C0162,1,20.0,1,Jan,1,Sunday,4,Desk Lamp,Accessories,39.99,New York,Bronze,55,2019,31.99,31.99
T02713,2023-01-19,P005,C0214,4,20.0,1,Jan,1,Thursday,3,Keyboard,Electronics,79.99,Los Angeles,Platinum,68,2023,255.97,255.97
T02714,2023-06-20,P003,C0398,1,20.0,6,Jun,2,Tuesday,25,USB-C Hub,Electronics,49.99,Chicago,Platinum,51,2023,39.99,39.99
T02715,2023-03-15,P008,C0376,1,0.0,3,Mar,1,Wednesday,11,Phone Stand,Accessories,19.99,Chicago,Gold,21,2019,19.99,19.99
T02716,2023-03-02,P006,C0408,1,20.0,3,Mar,1,Thursday,9,Webcam,Electronics,89.99,Houston,Bronze,54,2019,71.99,71.99
T02717,2023-06-02,P002,C0443,2,0.0,6,Jun,2,Friday,22,Wireless Mouse,Electronics,29.99,Chicago,Bronze,70,2021,59.98,59.98
T02718,2023-10-03,P003,C0423,2,0.0,10,Oct,4,Tuesday,40,USB-C Hub,Electronics,49.99,Los Angeles,Silver,57,2023,99.98,99.98
T02719,2023-02-17,P008,C0026,5,0.0,2,Feb,1,Friday,7,Phone Stand,Accessories,19.99,Chicago,Gold,52,2022,99.95,99.95
T02720,2023-07-30,P010,C0427,4,15.0,7,Jul,3,Sunday,30,Notebook,Stationery,9.99,New York,Gold,30,2023,33.97,33.97
T02721,2023-12-09,P007,C0292,1,0.0,12,Dec,4,Saturday,49,Headphones,Audio,149.99,New York,Bronze,22,2023,149.99,149.99
T02722,2023-05-19,P010,C0423,1,5.0,5,May,2,Friday,20,Notebook,Stationery,9.99,Los Angeles,Silver,57,2023,9.49,9.49
T02723,2023-04-20,P006,C0189,1,0.0,4,Apr,2,Thursday,16,Webcam,Electronics,89.99,New York,Bronze,42,2023,89.99,89.99
T02724,2023-07-02,P001,C0400,1,0.0,7,Jul,3,Sunday,26,Laptop,Electronics,999.99,Los Angeles,Bronze,32,2018,999.99,689.98
T02725,2023-01-28,P009,C0122,1,0.0,1,Jan,1,Saturday,4,Desk Lamp,Accessories,39.99,Houston,Gold,41,2018,39.99,39.99
T02726,2023-07-16,P003,C0230,1,15.0,7,Jul,3,Sunday,28,USB-C Hub,Electronics,49.99,Houston,Gold,31,2021,42.49,42.49
T02727,2023-07-10,P005,C0059,1,5.0,7,Jul,3,Monday,28,Keyboard,Electronics,79.99,Houston,Bronze,40,2021,75.99,75.99
T02728,2023-11-11,P007,C0096,1,15.0,11,Nov,4,Saturday,45,Headphones,Audio,149.99,Chicago,Bronze,38,2021,127.49,127.49
T02729,2023-02-20,P007,C0262,1,5.0,2,Feb,1,Monday,8,Headphones,Audio,149.99,Chicago,Bronze,52,2019,142.49,142.49
T02730,2023-05-29,P003,C0354,5,20.0,5,May,2,Monday,22,USB-C Hub,Electronics,49.99,Houston,Gold,64,2021,199.96,199.96
T02731,2023-09-25,P004,C0312,2,5.0,9,Sep,3,Monday,39,Monitor,Electronics,349.99,Chicago,Silver,32,2022,664.98,664.98
T02732,2023-02-19,P010,C0136,5,5.0,2,Feb,1,Sunday,7,Notebook,Stationery,9.99,Chicago,Bronze,62,2020,47.45,47.45
T02733,2023-09-03,P007,C0350,1,5.0,9,Sep,3,Sunday,35,Headphones,Audio,149.99,Phoenix,Platinum,23,2023,142.49,142.49
T02734,2023-04-23,P008,C0283,1,0.0,4,Apr,2,Sunday,16,Phone Stand,Accessories,19.99,New York,Platinum,73,2023,19.99,19.99
T02735,2023-06-19,P002,C0455,1,10.0,6,Jun,2,Monday,25,Wireless Mouse,Electronics,29.99,Houston,Bronze,40,2023,26.99,26.99
T02736,2023-06-15,P009,C0411,1,5.0,6,Jun,2,Thursday,24,Desk Lamp,Accessories,39.99,Los Angeles,Bronze,45,2020,37.99,37.99
T02737,2023-01-14,P007,C0473,1,10.0,1,Jan,1,Saturday,2,Headphones,Audio,149.99,Los Angeles,Bronze,49,2019,134.99,134.99
T02738,2023-07-22,P008,C0120,4,10.0,7,Jul,3,Saturday,29,Phone Stand,Accessories,19.99,Los Angeles,Bronze,72,2020,71.96,71.96
T02739,2023-10-15,P006,C0430,5,0.0,10,Oct,4,Sunday,41,Webcam,Electronics,89.99,Houston,Silver,23,2018,449.95,449.95
T02740,2023-07-08,P006,C0425,1,5.0,7,Jul,3,Saturday,27,Webcam,Electronics,89.99,Chicago,Bronze,57,2019,85.49,85.49
T02741,2023-06-04,P009,C0463,1,0.0,6,Jun,2,Sunday,22,Desk Lamp,Accessories,39.99,Phoenix,Silver,48,2020,39.99,39.99
T02742,2023-02-24,P004,C0025,1,5.0,2,Feb,1,Friday,8,Monitor,Electronics,349.99,New York,Silver,61,2021,332.49,332.49
T02743,2023-07-01,P005,C0342,1,5.0,7,Jul,3,Saturday,26,Keyboard,Electronics,79.99,Houston,Silver,60,2021,75.99,75.99
T02744,2023-07-29,P009,C0146,1,20.0,7,Jul,3,Saturday,30,Desk Lamp,Accessories,39.99,Houston,Silver,34,2021,31.99,31.99
T02745,2023-03-16,P001,C0012,1,0.0,3,Mar,1,Thursday,11,Laptop,Electronics,999.99,Chicago,Silver,19,2023,999.99,689.98
T02746,2023-10-04,P004,C0087,1,0.0,10,Oct,4,Wednesday,40,Monitor,Electronics,349.99,New York,Platinum,29,2018,349.99,349.99
T02747,2023-05-13,P007,C0435,1,0.0,5,May,2,Saturday,19,Headphones,Audio,149.99,Houston,Platinum,45,2022,149.99,149.99
T02748,2023-12-09,P009,C0109,1,0.0,12,Dec,4,Saturday,49,Desk Lamp,Accessories,39.99,Chicago,Silver,38,2021,39.99,39.99
T02749,2023-02-28,P010,C0423,1,10.0,2,Feb,1,Tuesday,9,Notebook,Stationery,9.99,Los Angeles,Silver,57,2023,8.99,8.99
T02750,2023-12-11,P006,C0345,1,10.0,12,Dec,4,Monday,50,Webcam,Electronics,89.99,Los Angeles,Bronze,43,2021,80.99,80.99
T02751,2023-07-01,P008,C0266,5,10.0,7,Jul,3,Saturday,26,Phone Stand,Accessories,19.99,New York,Bronze,72,2020,89.96,89.96
T02752,2023-12-05,P009,C0222,1,15.0,12,Dec,4,Tuesday,49,Desk Lamp,Accessories,39.99,New York,Silver,47,2023,33.99,33.99
T02753,2023-11-17,P010,C0074,4,0.0,11,Nov,4,Friday,46,Notebook,Stationery,9.99,Los Angeles,Platinum,29,2023,39.96,39.96
T02754,2023-03-05,P004,C0482,3,0.0,3,Mar,1,Sunday,9,Monitor,Electronics,349.99,Houston,Bronze,51,2020,1049.97,689.98
T02755,2023-11-23,P001,C0494,5,0.0,11,Nov,4,Thursday,47,Laptop,Electronics,999.99,New York,Bronze,51,2019,4999.95,689.98
T02756,2023-09-17,P008,C0333,3,15.0,9,Sep,3,Sunday,37,Phone Stand,Accessories,19.99,New York,Bronze,25,2021,50.97,50.97
T02757,2023-07-12,P002,C0310,2,10.0,7,Jul,3,Wednesday,28,Wireless Mouse,Electronics,29.99,Phoenix,Silver,32,2021,53.98,53.98
T02758,2023-05-23,P001,C0413,3,5.0,5,May,2,Tuesday,21,Laptop,Electronics,999.99,Phoenix,Gold,30,2023,2849.97,689.98
T02759,2023-04-14,P007,C0102,1,0.0,4,Apr,2,Friday,15,Headphones,Audio,149.99,New York,Gold,18,2023,149.99,149.99
T02760,2023-08-02,P010,C0425,1,0.0,8,Aug,3,Wednesday,31,Notebook,Stationery,9.99,Chicago,Bronze,57,2019,9.99,9.99
T02761,2023-08-30,P009,C0493,5,20.0,8,Aug,3,Wednesday,35,Desk Lamp,Accessories,39.99,Houston,Silver,49,2022,159.96,159.96
T02762,2023-07-28,P009,C0137,3,0.0,7,Jul,3,Friday,30,Desk Lamp,Accessories,39.99,Houston,Silver,60,2023,119.97,119.97
T02763,2023-04-03,P003,C0191,5,10.0,4,Apr,2,Monday,14,USB-C Hub,Electronics,49.99,Los Angeles,Bronze,42,2020,224.96,224.96
T02764,2023-05-22,P006,C0461,3,0.0,5,May,2,Monday,21,Webcam,Electronics,89.99,New York,Silver,47,2019,269.97,269.97
T02765,2023-04-22,P007,C0421,4,0.0,4,Apr,2,Saturday,16,Headphones,Audio,149.99,Los Angeles,Bronze,20,2018,599.96,599.96
T02766,2023-02-28,P010,C0142,2,10.0,2,Feb,1,Tuesday,9,Notebook,Stationery,9.99,Phoenix,Silver,70,2018,17.98,17.98
T02767,2023-02-12,P009,C0357,3,0.0,2,Feb,1,Sunday,6,Desk Lamp,Accessories,39.99,Houston,Gold,26,2018,119.97,119.97
T02768,2023-07-26,P002,C0073,2,10.0,7,Jul,3,Wednesday,30,Wireless Mouse,Electronics,29.99,Phoenix,Silver,55,2021,53.98,53.98
T02769,2023-09-25,P008,C0328,4,10.0,9,Sep,3,Monday,39,Phone Stand,Accessories,19.99,Phoenix,Bronze,51,2021,71.96,71.96
T02770,2023-10-23,P007,C0167,3,5.0,10,Oct,4,Monday,43,Headphones,Audio,149.99,Houston,Platinum,61,2023,427.47,427.47
T02771,2023-04-28,P004,C0168,3,10.0,4,Apr,2,Friday,17,Monitor,Electronics,349.99,Chicago,Bronze,66,2019,944.97,689.98
T02772,2023-01-20,P002,C0054,2,5.0,1,Jan,1,Friday,3,Wireless Mouse,Electronics,29.99,Phoenix,Silver,21,2020,56.98,56.98
T02773,2023-08-10,P008,C0259,1,0.0,8,Aug,3,Thursday,32,Phone Stand,Accessories,19.99,Los Angeles,Bronze,61,2019,19.99,19.99
T02774,2023-06-15,P005,C0439,1,10.0,6,Jun,2,Thursday,24,Keyboard,Electronics,79.99,Houston,Bronze,30,2019,71.99,71.99
T02775,2023-05-11,P006,C0111,1,5.0,5,May,2,Thursday,19,Webcam,Electronics,89.99,New York,Platinum,57,2018,85.49,85.49
T02776,2023-06-05,P007,C0232,2,0.0,6,Jun,2,Monday,23,Headphones,Audio,149.99,New York,Silver,41,2020,299.98,299.98
T02777,2023-07-03,P010,C0161,1,15.0,7,Jul,3,Monday,27,Notebook,Stationery,9.99,Chicago,Bronze,47,2021,8.49,8.49
T02778,2023-03-31,P001,C0352,1,5.0,3,Mar,1,Friday,13,Laptop,Electronics,999.99,Los Angeles,Bronze,22,2018,949.99,689.98
T02779,2023-04-04,P008,C0327,3,15.0,4,Apr,2,Tuesday,14,Phone Stand,Accessories,19.99,Chicago,Bronze,30,2020,50.97,50.97
T02780,2023-01-13,P004,C0019,3,15.0,1,Jan,1,Friday,2,Monitor,Electronics,349.99,New York,Gold,54,2023,892.47,689.98
T02781,2023-11-18,P009,C0290,3,0.0,11,Nov,4,Saturday,46,Desk Lamp,Accessories,39.99,Houston,Silver,56,2018,119.97,119.97
T02782,2023-10-20,P001,C0462,2,5.0,10,Oct,4,Friday,42,Laptop,Electronics,999.99,Los Angeles,Silver,56,2022,1899.98,689.98
T02783,2023-08-18,P002,C0050,1,0.0,8,Aug,3,Friday,33,Wireless Mouse,Electronics,29.99,Houston,Silver,71,2023,29.99,29.99
T02784,2023-11-18,P006,C0175,1,0.0,11,Nov,4,Saturday,46,Webcam,Electronics,89.99,Houston,Bronze,29,2022,89.99,89.99
T02785,2023-10-19,P010,C0302,1,15.0,10,Oct,4,Thursday,42,Notebook,Stationery,9.99,Phoenix,Bronze,21,2018,8.49,8.49
T02786,2023-01-26,P001,C0184,3,10.0,1,Jan,1,Thursday,4,Laptop,Electronics,999.99,Los Angeles,Bronze,54,2021,2699.97,689.98
T02787,2023-03-16,P004,C0185,1,0.0,3,Mar,1,Thursday,11,Monitor,Electronics,349.99,Los Angeles,Bronze,71,2019,349.99,349.99
T02788,2023-12-30,P008,C0339,2,5.0,12,Dec,4,Saturday,52,Phone Stand,Accessories,19.99,Phoenix,Silver,62,2022,37.98,37.98
T02789,2023-10-26,P010,C0307,2,20.0,10,Oct,4,Thursday,43,Notebook,Stationery,9.99,New York,Bronze,18,2022,15.98,15.98
T02790,2023-05-30,P005,C0310,2,5.0,5,May,2,Tuesday,22,Keyboard,Electronics,79.99,Phoenix,Silver,32,2021,151.98,151.98
T02791,2023-05-28,P009,C0346,4,10.0,5,May,2,Sunday,21,Desk Lamp,Accessories,39.99,Los Angeles,Silver,58,2020,143.96,143.96
T02792,2023-01-08,P006,C0081,1,10.0,1,Jan,1,Sunday,1,Webcam,Electronics,89.99,Phoenix,Silver,74,2019,80.99,80.99
T02793,2023-01-29,P001,C0374,1,0.0,1,Jan,1,Sunday,4,Laptop,Electronics,999.99,Chicago,Bronze,42,2020,999.99,689.98
T02794,2023-10-23,P006,C0156,1,0.0,10,Oct,4,Monday,43,Webcam,Electronics,89.99,New York,Bronze,67,2018,89.99,89.99
T02795,2023-07-28,P006,C0275,1,10.0,7,Jul,3,Friday,30,Webcam,Electronics,89.99,Chicago,Bronze,69,2022,80.99,80.99
T02796,2023-05-08,P006,C0283,1,0.0,5,May,2,Monday,19,Webcam,Electronics,89.99,New York,Platinum,73,2023,89.99,89.99
T02797,2023-12-06,P008,C0432,1,5.0,12,Dec,4,Wednesday,49,Phone Stand,Accessories,19.99,New York,Bronze,36,2022,18.99,18.99
T02798,2023-04-26,P006,C0500,3,10.0,4,Apr,2,Wednesday,17,Webcam,Electronics,89.99,New York,Bronze,39,2023,242.97,242.97
T02799,2023-05-24,P005,C0249,2,10.0,5,May,2,Wednesday,21,Keyboard,Electronics,79.99,Houston,Bronze,21,2023,143.98,143.98
T02800,2023-11-14,P002,C0147,1,0.0,11,Nov,4,Tuesday,46,Wireless Mouse,Electronics,29.99,Houston,Silver,18,2021,29.99,29.99
T02801,2023-08-23,P004,C0481,1,0.0,8,Aug,3,Wednesday,34,Monitor,Electronics,349.99,New York,Bronze,48,2018,349.99,349.99
T02802,2023-01-07,P010,C0435,2,0.0,1,Jan,1,Saturday,1,Notebook,Stationery,9.99,Houston,Platinum,45,2022,19.98,19.98
T02803,2023-02-14,P005,C0007,3,5.0,2,Feb,1,Tuesday,7,Keyboard,Electronics,79.99,Chicago,Platinum,64,2018,227.97,227.97
T02804,2023-08-27,P010,C0157,1,0.0,8,Aug,3,Sunday,34,Notebook,Stationery,9.99,Houston,Gold,54,2022,9.99,9.99
T02805,2023-06-04,P004,C0171,2,5.0,6,Jun,2,Sunday,22,Monitor,Electronics,349.99,New York,Bronze,74,2019,664.98,664.98
T02806,2023-06-30,P002,C0069,3,0.0,6,Jun,2,Friday,26,Wireless Mouse,Electronics,29.99,Houston,Bronze,51,2020,89.97,89.97
T02807,2023-08-03,P007,C0094,2,5.0,8,Aug,3,Thursday,31,Headphones,Audio,149.99,Chicago,Bronze,34,2020,284.98,284.98
T02808,2023-03-29,P010,C0369,1,0.0,3,Mar,1,Wednesday,13,Notebook,Stationery,9.99,Houston,Bronze,52,2019,9.99,9.99
T02809,2023-09-13,P010,C0363,2,5.0,9,Sep,3,Wednesday,37,Notebook,Stationery,9.99,Houston,Bronze,67,2022,18.98,18.98
T02810,2023-03-14,P002,C0376,2,0.0,3,Mar,1,Tuesday,11,Wireless Mouse,Electronics,29.99,Chicago,Gold,21,2019,59.98,59.98
T02811,2023-06-28,P001,C0186,2,0.0,6,Jun,2,Wednesday,26,Laptop,Electronics,999.99,Houston,Bronze,33,2021,1999.98,689.98
T02812,2023-07-31,P005,C0392,2,15.0,7,Jul,3,Monday,31,Keyboard,Electronics,79.99,Phoenix,Silver,26,2019,135.98,135.98
T02813,2023-10-20,P001,C0170,5,0.0,10,Oct,4,Friday,42,Laptop,Electronics,999.99,Houston,Gold,27,2019,4999.95,689.98
T02814,2023-08-22,P001,C0204,1,5.0,8,Aug,3,Tuesday,34,Laptop,Electronics,999.99,New York,Silver,40,2019,949.99,689.98
T02815,2023-08-27,P001,C0042,5,15.0,8,Aug,3,Sunday,34,Laptop,Electronics,999.99,New York,Bronze,31,2020,4249.96,689.98
T02816,2023-08-11,P006,C0013,2,5.0,8,Aug,3,Friday,32,Webcam,Electronics,89.99,Phoenix,Silver,20,2018,170.98,170.98
T02817,2023-04-29,P009,C0154,2,15.0,4,Apr,2,Saturday,17,Desk Lamp,Accessories,39.99,New York,Silver,52,2018,67.98,67.98
T02818,2023-11-09,P010,C0274,1,0.0,11,Nov,4,Thursday,45,Notebook,Stationery,9.99,Houston,Platinum,63,2019,9.99,9.99
T02819,2023-09-21,P001,C0298,1,0.0,9,Sep,3,Thursday,38,Laptop,Electronics,999.99,Chicago,Silver,31,2019,999.99,689.98
T02820,2023-07-26,P005,C0051,3,0.0,7,Jul,3,Wednesday,30,Keyboard,Electronics,79.99,Houston,Silver,39,2021,239.97,239.97
T02821,2023-04-05,P009,C0500,2,0.0,4,Apr,2,Wednesday,14,Desk Lamp,Accessories,39.99,New York,Bronze,39,2023,79.98,79.98
T02822,2023-08-10,P009,C0369,1,0.0,8,Aug,3,Thursday,32,Desk Lamp,Accessories,39.99,Houston,Bronze,52,2019,39.99,39.99
T02823,2023-10-03,P001,C0212,2,0.0,10,Oct,4,Tuesday,40,Laptop,Electronics,999.99,Houston,Bronze,24,2019,1999.98,689.98
T02824,2023-08-19,P008,C0144,1,5.0,8,Aug,3,Saturday,33,Phone Stand,Accessories,19.99,Houston,Bronze,26,2023,18.99,18.99
T02825,2023-11-05,P001,C0357,5,15.0,11,Nov,4,Sunday,44,Laptop,Electronics,999.99,Houston,Gold,26,2018,4249.96,689.98
T02826,2023-04-29,P008,C0003,4,0.0,4,Apr,2,Saturday,17,Phone Stand,Accessories,19.99,Chicago,Bronze,46,2021,79.96,79.96
T02827,2023-09-25,P001,C0254,1,0.0,9,Sep,3,Monday,39,Laptop,Electronics,999.99,Chicago,Bronze,35,2020,999.99,689.98
T02828,2023-09-30,P005,C0475,3,0.0,9,Sep,3,Saturday,39,Keyboard,Electronics,79.99,Chicago,Gold,63,2020,239.97,239.97
T02829,2023-03-05,P008,C0335,4,0.0,3,Mar,1,Sunday,9,Phone Stand,Accessories,19.99,Houston,Bronze,46,2020,79.96,79.96
T02830,2023-10-25,P006,C0256,1,10.0,10,Oct,4,Wednesday,43,Webcam,Electronics,89.99,Chicago,Bronze,33,2021,80.99,80.99
T02831,2023-12-16,P009,C0098,2,0.0,12,Dec,4,Saturday,50,Desk Lamp,Accessories,39.99,Los Angeles,Platinum,63,2021,79.98,79.98
T02832,2023-01-11,P001,C0173,1,0.0,1,Jan,1,Wednesday,2,Laptop,Electronics,999.99,Los Angeles,Gold,66,2018,999.99,689.98
T02833,2023-04-08,P009,C0150,2,10.0,4,Apr,2,Saturday,14,Desk Lamp,Accessories,39.99,Houston,Gold,57,2019,71.98,71.98
T02834,2023-03-12,P001,C0488,1,15.0,3,Mar,1,Sunday,10,Laptop,Electronics,999.99,Chicago,Bronze,36,2022,849.99,689.98
T02835,2023-12-30,P010,C0279,1,5.0,12,Dec,4,Saturday,52,Notebook,Stationery,9.99,Chicago,Gold,70,2021,9.49,9.49
T02836,2023-02-27,P010,C0059,1,5.0,2,Feb,1,Monday,9,Notebook,Stationery,9.99,Houston,Bronze,40,2021,9.49,9.49
T02837,2023-10-17,P003,C0446,1,0.0,10,Oct,4,Tuesday,42,USB-C Hub,Electronics,49.99,Houston,Platinum,44,2023,49.99,49.99
T02838,2023-09-08,P001,C0113,3,0.0,9,Sep,3,Friday,36,Laptop,Electronics,999.99,Phoenix,Bronze,53,2018,2999.97,689.98
T02839,2023-10-03,P003,C0324,1,0.0,10,Oct,4,Tuesday,40,USB-C Hub,Electronics,49.99,New York,Gold,63,2018,49.99,49.99
T02840,2023-02-19,P002,C0243,1,0.0,2,Feb,1,Sunday,7,Wireless Mouse,Electronics,29.99,New York,Bronze,40,2022,29.99,29.99
T02841,2023-12-24,P002,C0310,4,15.0,12,Dec,4,Sunday,51,Wireless Mouse,Electronics,29.99,Phoenix,Silver,32,2021,101.97,101.97
T02842,2023-08-04,P009,C0057,1,5.0,8,Aug,3,Friday,31,Desk Lamp,Accessories,39.99,Houston,Bronze,62,2023,37.99,37.99
T02843,2023-02-21,P008,C0489,2,0.0,2,Feb,1,Tuesday,8,Phone Stand,Accessories,19.99,Houston,Gold,47,2022,39.98,39.98
T02844,2023-09-28,P001,C0407,5,0.0,9,Sep,3,Thursday,39,Laptop,Electronics,999.99,New York,Silver,23,2018,4999.95,689.98
T02845,2023-03-25,P004,C0367,4,0.0,3,Mar,1,Saturday,12,Monitor,Electronics,349.99,Houston,Bronze,20,2023,1399.96,689.98
T02846,2023-10-20,P001,C0060,1,5.0,10,Oct,4,Friday,42,Laptop,Electronics,999.99,Los Angeles,Silver,54,2022,949.99,689.98
T02847,2023-05-06,P001,C0329,1,0.0,5,May,2,Saturday,18,Laptop,Electronics,999.99,Los Angeles,Bronze,42,2018,999.99,689.98
T02848,2023-10-23,P004,C0216,5,0.0,10,Oct,4,Monday,43,Monitor,Electronics,349.99,Chicago,Bronze,25,2022,1749.95,689.98
T02849,2023-03-13,P002,C0469,1,5.0,3,Mar,1,Monday,11,Wireless Mouse,Electronics,29.99,New York,Bronze,46,2018,28.49,28.49
T02850,2023-10-23,P003,C0233,1,0.0,10,Oct,4,Monday,43,USB-C Hub,Electronics,49.99,Houston,Bronze,52,2020,49.99,49.99
T02851,2023-08-24,P009,C0494,1,0.0,8,Aug,3,Thursday,34,Desk Lamp,Accessories,39.99,New York,Bronze,51,2019,39.99,39.99
T02852,2023-02-25,P002,C0055,1,0.0,2,Feb,1,Saturday,8,Wireless Mouse,Electronics,29.99,Chicago,Bronze,43,2020,29.99,29.99
T02853,2023-12-26,P004,C0373,2,0.0,12,Dec,4,Tuesday,52,Monitor,Electronics,349.99,Los Angeles,Gold,64,2020,699.98,689.98
T02854,2023-04-20,P001,C0208,3,0.0,4,Apr,2,Thursday,16,Laptop,Electronics,999.99,Chicago,Silver,24,2022,2999.97,689.98
T02855,2023-07-11,P002,C0063,5,0.0,7,Jul,3,Tuesday,28,Wireless Mouse,Electronics,29.99,Phoenix,Platinum,35,2020,149.95,149.95
T02856,2023-04-03,P005,C0184,3,10.0,4,Apr,2,Monday,14,Keyboard,Electronics,79.99,Los Angeles,Bronze,54,2021,215.97,215.97
T02857,2023-12-16,P010,C0311,1,10.0,12,Dec,4,Saturday,50,Notebook,Stationery,9.99,New York,Silver,26,2021,8.99,8.99
T02858,2023-02-25,P001,C0281,1,5.0,2,Feb,1,Saturday,8,Laptop,Electronics,999.99,Los Angeles,Bronze,74,2019,949.99,689.98
T02859,2023-03-01,P007,C0026,5,15.0,3,Mar,1,Wednesday,9,Headphones,Audio,149.99,Chicago,Gold,52,2022,637.46,637.46
T02860,2023-05-18,P004,C0177,1,0.0,5,May,2,Thursday,20,Monitor,Electronics,349.99,Chicago,Silver,41,2020,349.99,349.99
T02861,2023-02-08,P006,C0063,1,15.0,2,Feb,1,Wednesday,6,Webcam,Electronics,89.99,Phoenix,Platinum,35,2020,76.49,76.49
